Chromosome,MSE
000000000000,23.207511401176454
000000000001,11.77248106598854
000000000010,6.888038504123688
000000000011,2.3336805373430254
000000000100,2.2517540499567987
000000000101,2.2439875841140746
000000000110,2.2406335055828093
000000000111,2.272665810585022
000000001000,24.379402804374696
000000001001,10.039829459786414
000000001010,4.848828929662704
000000001011,2.319986882805824
000000001100,2.2273168951272964
000000001101,2.2453688353300096
000000001110,2.2259467601776124
000000001111,2.2834226697683335
000000010000,23.584162873029708
000000010001,12.885243996977806
000000010010,4.654486346244812
000000010011,2.4078316271305082
000000010100,2.2280088514089584
000000010101,2.2063979268074037
000000010110,2.1877797901630402
000000010111,2.226161479949951
000000011000,22.348874020576478
000000011001,10.075398981571198
000000011010,4.517977404594421
000000011011,2.3952254951000214
000000011100,2.2510597199201583
000000011101,2.273821401596069
000000011110,2.24979205429554
000000011111,2.2218392342329025
000000100000,23.695170027017593
000000100001,13.577220439910889
000000100010,6.044059816002846
000000100011,2.31470802128315
000000100100,2.22866505086422
000000100101,2.227743598818779
000000100110,2.190442392230034
000000100111,2.2082705825567244
000000101000,22.43007850050926
000000101001,11.589423990249633
000000101010,9.29352251291275
000000101011,2.4384836345911025
000000101100,2.2287447541952132
000000101101,2.225242851674557
000000101110,2.2090860307216644
000000101111,2.1955512523651124
000000110000,22.73229237794876
000000110001,16.528778502345084
000000110010,8.297852417826652
000000110011,4.13205001950264
000000110100,2.303526356816292
000000110101,2.4013220936059954
000000110110,2.3464262589812277
000000110111,2.477640080451965
000000111000,25.607097768783568
000000111001,16.87326626777649
000000111010,6.816703715920449
000000111011,4.090430831909179
000000111100,2.701197090744972
000000111101,2.587477448582649
000000111110,2.591120621562004
000000111111,2.752488040924072
000001000000,23.150175777077674
000001000001,12.836446288228036
000001000010,5.442806971073151
000001000011,2.403166276216507
000001000100,2.2392452627420427
000001000101,2.297684359550476
000001000110,2.2498327672481535
000001000111,2.215105751156807
000001001000,25.2449648976326
000001001001,12.679308578372002
000001001010,4.3566695809364315
000001001011,2.3599667131900786
000001001100,2.2541088283061983
000001001101,2.3323286801576613
000001001110,2.2484779745340346
000001001111,2.2781459152698518
000001010000,23.755703517794608
000001010001,16.88448735177517
000001010010,7.587264278531075
000001010011,2.4504386097192765
000001010100,2.207815185189247
000001010101,2.2382747650146486
000001010110,2.277322196960449
000001010111,2.181641271710396
000001011000,24.237703585624693
000001011001,15.529043282568455
000001011010,4.952498561143875
000001011011,2.588333496451378
000001011100,2.221041736006737
000001011101,2.312097814679146
000001011110,2.2550263494253158
000001011111,2.2435340106487276
000001100000,22.496757736802103
000001100001,12.614801955223083
000001100010,7.35320597589016
000001100011,2.340123248100281
000001100100,2.20575852394104
000001100101,2.2682281613349913
000001100110,2.235960361361504
000001100111,2.171607992053032
000001101000,24.663159203529357
000001101001,13.958486095070839
000001101010,5.749533501267433
000001101011,2.4380340337753297
000001101100,2.2680628061294557
000001101101,2.30020387172699
000001101110,2.2213485062122347
000001101111,2.2358194470405577
000001110000,20.729601547122
000001110001,14.237167245149612
000001110010,9.020131570100784
000001110011,3.938679203391075
000001110100,2.344582438468933
000001110101,2.2912406980991364
000001110110,2.373865061998367
000001110111,2.432042282819748
000001111000,24.375636833906174
000001111001,14.944959005713462
000001111010,7.261790984869004
000001111011,4.114769798517227
000001111100,2.5515545427799227
000001111101,2.5240722566843035
000001111110,2.8669409215450288
000001111111,2.8386305451393126
000010000000,23.131627690792083
000010000001,10.246489915251733
000010000010,3.0385345846414564
000010000011,2.2881653904914856
000010000100,2.209943649172783
000010000101,2.2533518970012665
000010000110,2.248339903354645
000010000111,2.263646550476551
000010001000,21.989232856035233
000010001001,11.415609142184257
000010001010,4.923876047134399
000010001011,2.418084278702736
000010001100,2.2014243096113204
000010001101,2.2069182962179186
000010001110,2.2206645578145983
000010001111,2.2161896035075186
000010010000,24.033207526803018
000010010001,7.492265349626541
000010010010,4.505765771865844
000010010011,2.4085159301757812
000010010100,2.260370522737503
000010010101,2.2203912049531938
000010010110,2.2450670868158342
000010010111,2.194988189637661
000010011000,21.6008488625288
000010011001,9.565979146957398
000010011010,2.9809681698679924
000010011011,2.4705623894929887
000010011100,2.236219909787178
000010011101,2.2194398760795595
000010011110,2.1722268730401995
000010011111,2.2640359163284303
000010100000,23.839885151386262
000010100001,12.82725216448307
000010100010,2.4048532068729402
000010100011,2.2412375301122665
000010100100,2.30961317718029
000010100101,2.277355244755745
000010100110,2.228639455139637
000010100111,2.207549345493317
000010101000,23.01967557966709
000010101001,14.76119244992733
000010101010,3.133524426817894
000010101011,2.3226882413029672
000010101100,2.2945092782378196
000010101101,2.243330347537994
000010101110,2.202425292134285
000010101111,2.2145046800374986
000010110000,18.597969618439674
000010110001,11.857520622014999
000010110010,3.5369905710220335
000010110011,3.646222618222237
000010110100,2.3219078570604323
000010110101,2.461553525924683
000010110110,2.399188777804375
000010110111,2.476011738181114
000010111000,22.383371222019196
000010111001,14.18838074207306
000010111010,4.0045710653066635
000010111011,3.732780081033707
000010111100,2.653354811668396
000010111101,2.5689298540353773
000010111110,2.7383638113737105
000010111111,2.958785802125931
000011000000,7.336963790655136
000011000001,2.3805766254663467
000011000010,2.1826969593763352
000011000011,2.230401650071144
000011000100,2.2854578375816343
000011000101,2.2776413917541505
000011000110,2.31216998398304
000011000111,2.291150286793709
000011001000,10.257791951298714
000011001001,2.341455665230751
000011001010,2.216846224665642
000011001011,2.198800802230835
000011001100,2.1872967705130577
000011001101,2.295177164673805
000011001110,2.224126489460468
000011001111,2.2104319125413894
000011010000,11.346657997369766
000011010001,2.308949571847916
000011010010,2.194048264622688
000011010011,2.265350642800331
000011010100,2.2085412234067916
000011010101,2.1994177609682084
000011010110,2.212239348888397
000011010111,2.1501518368721007
000011011000,9.27832561135292
000011011001,2.2475539833307265
000011011010,2.221305212378502
000011011011,2.212983125448227
000011011100,2.274628868699074
000011011101,2.2893693447113037
000011011110,2.244303512573242
000011011111,2.269586703181267
000011100000,7.965885204076767
000011100001,2.314901331067085
000011100010,2.21850423514843
000011100011,2.2330659449100496
000011100100,2.2736506909132004
000011100101,2.1779274702072144
000011100110,2.258593758940697
000011100111,2.2545118004083635
000011101000,11.922677409648895
000011101001,2.3472550839185713
000011101010,2.2501818507909777
000011101011,2.232170435786247
000011101100,2.3265065431594847
000011101101,2.2703185588121415
000011101110,2.2561122491955756
000011101111,2.2600352287292482
000011110000,12.83904962837696
000011110001,3.8630181431770323
000011110010,2.4428948521614076
000011110011,2.2441390067338944
000011110100,2.4540784686803816
000011110101,2.3321437761187553
000011110110,2.332545962929726
000011110111,2.4031130939722063
000011111000,14.929264098405838
000011111001,3.997407302260399
000011111010,2.5562429815530776
000011111011,2.5056342616677285
000011111100,2.7600190192461014
000011111101,2.620392295718193
000011111110,2.6682354748249053
000011111111,2.872319707274437
000100000000,2.2412263661623
000100000001,2.26793195605278
000100000010,2.25378075838089
000100000011,2.262211963534355
000100000100,2.3089385986328126
000100000101,2.2579595029354094
000100000110,2.289571349322796
000100000111,2.243714380264282
000100001000,2.296052876114845
000100001001,2.2406653076410294
000100001010,2.1947066843509675
000100001011,2.2484568685293196
000100001100,2.3289669811725617
000100001101,2.3061407059431076
000100001110,2.2905107617378233
000100001111,2.2942159503698347
000100010000,2.334269863367081
000100010001,2.2370121747255327
000100010010,2.272545039653778
000100010011,2.2753158658742905
000100010100,2.2612960934638977
000100010101,2.252173547446728
000100010110,2.227808117866516
000100010111,2.241499987244606
000100011000,2.3291726261377335
000100011001,2.25563522875309
000100011010,2.2521518021821976
000100011011,2.2643083453178408
000100011100,2.247963309288025
000100011101,2.3408261358737947
000100011110,2.285827872157097
000100011111,2.296843910217285
000100100000,2.230301412940025
000100100001,2.251542216539383
000100100010,2.18173748254776
000100100011,2.2774815529584886
000100100100,2.2465666860342024
000100100101,2.214249977469444
000100100110,2.2029350608587266
000100100111,2.273841977119446
000100101000,2.4358716368675233
000100101001,2.1630828052759172
000100101010,2.2490188449621202
000100101011,2.2072016686201095
000100101100,2.2632967635989187
000100101101,2.2723255425691606
000100101110,2.213722914457321
000100101111,2.2560475051403044
000100110000,2.7675800025463104
000100110001,2.230558270215988
000100110010,2.3010858297348022
000100110011,2.3737203061580656
000100110100,2.3014280259609223
000100110101,2.41866497695446
000100110110,2.321184381842613
000100110111,2.370346173644066
000100111000,2.9536512047052383
000100111001,2.651482219994068
000100111010,2.434639981389046
000100111011,2.4292311921715735
000100111100,2.687404800951481
000100111101,2.5763671830296517
000100111110,2.8213335067033767
