Satisfaction,Snippet_length,Shown_T_num,Log(TTF),Task_type,scroll,Clicked_rank,StartTime,Endtime_SERP,Log(F_title),Log(F_URL),Log(F_Snippet),Original_scanpath_value,Compressed value,Minimal value,comp-mini
5.0,-0.02376818000041905,-0.4282294262327735,0.24921059918678393,-0.9422788274385742,-0.6101249628199958,-0.8302141402314019,-0.6254256405441437,-0.6206016191501981,-1.5009983975969126,0.08789835294666523,0.062030182152533635,-0.40820027383936264,-0.7036068320836867,-0.26893994012356265,-0.7779329667997462
3.0,1.2169308160214594,0.7360193263375794,0.3876262196023916,-0.9422788274385742,1.6327287737436504,2.555502900399784,0.1450555382812527,0.14879283457667428,0.3986098575667229,0.1883103471963577,0.15914096882492348,0.0887226341460556,2.4060308886398882,2.237964501742503,2.2110965397052724
5.0,1.2169308160214594,1.3181437026227558,-0.06368098790371093,-0.9422788274385742,1.6327287737436504,2.555502900399784,0.48108656335291305,0.4620264028912936,-0.3996990435541653,-1.350203391423453,-0.8340886443267762,-0.6400976308992244,0.8512120282781007,2.237964501742503,0.2895775712377604
5.0,-1.2644671760222974,-1.5924781788031264,0.9698202516032572,-0.9422788274385742,1.6327287737436504,0.862644380084191,-1.5440041749101883,-1.4902308147377483,-0.9032225259094492,-1.126669844493264,1.6565815680654734,0.4200045728030011,0.678454377126791,0.3577861703429538,0.716581786452763
4.0,-0.02376818000041905,0.15389495005240297,-0.7332454494271254,-0.9422788274385742,-0.6101249628199958,-0.8302141402314019,-0.23502976343857473,-0.2683878734453151,-1.3830085422080984,-1.5319429276081264,-1.4054321224005073,-1.2032769266160317,-0.8763644832349964,-0.8956660505900791,-0.7779329667997462
4.0,-0.02376818000041905,-0.13716723809018525,-0.2973847216367007,1.0571908795652296,-0.6101249628199958,0.016215119926394517,-0.44077260863586754,-0.45911231281910536,-1.5542185645090127,-1.1031908551317497,-1.3100583841208542,-1.0707641511532535,-0.3580915297810673,-0.26893994012356265,-0.35092875158474357
5.0,1.2169308160214594,1.0270815144801677,-1.3308859611436754,1.0571908795652296,-0.6101249628199958,0.016215119926394517,0.34329978319800625,0.2907920522126349,-2.1666094403067278,0.24523581567973898,-0.5863432125285033,-0.9382513756904753,-1.0491221343863062,-0.8956660505900791,-0.9914350744072475
4.0,1.2169308160214594,1.6092058907653441,-0.7867572793235829,1.0571908795652296,-0.6101249628199958,0.016215119926394517,0.6652709327436555,0.6216595102990402,-2.0204803311216435,-1.2934080829429786,-1.2722904516788558,-1.1370205388846426,-1.0491221343863062,-0.8956660505900791,-0.9914350744072475
4.0,-0.02376818000041905,0.4449571381949912,-0.015567939308285341,1.0571908795652296,-0.6101249628199958,-0.8302141402314019,-0.027880930688681086,-0.040075405873770446,-0.19845888036561357,0.12985817965402566,-0.019828459489684827,-0.2425593045108899,-0.012576227478447864,-0.26893994012356265,0.07607546363025906
4.0,-1.2644671760222974,-0.7192916143753617,0.948926420406191,1.0571908795652296,1.6327287737436504,-0.8302141402314019,-0.8738167748370027,-0.8280318488341015,-0.4715920377598227,-0.08558736486402889,0.5346630123872448,-0.07691833518241714,0.5056967259754813,-0.26893994012356265,0.716581786452763
6.0,1.2169308160214594,-1.5924781788031264,0.30981914404434313,-0.9422788274385742,-0.6101249628199958,-0.8302141402314019,-1.5083858235776273,-1.4920870136610944,1.1374358571695016,0.7978437687612492,0.1522128742743735,0.1549790218774447,0.678454377126791,0.9845122808094702,0.5030796788452617
5.0,-0.02376818000041905,-0.4282294262327735,0.4804476939163761,-0.9422788274385742,1.6327287737436504,2.555502900399784,-0.3250129668050444,-0.31200854814394346,1.2239740006733455,0.4720276107086339,0.20042030254251017,0.48626096053439016,0.33293907482417157,0.9845122808094702,0.07607546363025906
5.0,-1.2644671760222974,0.7360193263375794,1.7202976880095315,-0.9422788274385742,1.6327287737436504,1.7090736402419873,0.6915160337255426,0.7854690652843149,-0.24594543850586198,1.4905880289082265,2.582461377717998,2.7058499495359247,-0.1853338786297576,0.3577861703429538,-0.35092875158474357
6.0,1.2169308160214594,-1.01035380251795,0.6530465661892431,-0.9422788274385742,-0.6101249628199958,0.862644380084191,-0.978328516247017,-0.9496128783132575,1.130804990151781,0.7978437687611935,0.25736034310996353,0.38687637893730653,-0.3580915297810673,0.3577861703429538,-0.5644308591922449
6.0,-1.2644671760222974,1.3181437026227558,1.4484063734931643,-0.9422788274385742,1.6327287737436504,0.016215119926394517,1.2496930921081748,1.3126295595145485,0.06575472433478786,-0.21943433346830393,2.4319799736959578,1.8113887151621721,0.33293907482417157,-0.26893994012356265,0.5030796788452617
6.0,-0.02376818000041905,0.15389495005240297,-0.2698926196448588,-0.9422788274385742,-0.6101249628199958,0.016215119926394517,0.2444119919983965,0.22025649312549103,0.6202952034262278,0.48408635111735016,-1.052064806897955,-0.2425593045108899,-0.1853338786297576,0.3577861703429538,-0.35092875158474357
6.0,1.2169308160214594,-0.7192916143753617,1.1097500805080498,1.0571908795652296,1.6327287737436504,0.862644380084191,-0.6516707415260308,-0.596935082877538,1.2805914441527702,1.957735498523041,0.6960875601629705,1.2482094194453648,2.2332732374885786,2.237964501742503,1.997594432097771
6.0,-0.02376818000041905,-0.13716723809018525,-0.7157506716094488,1.0571908795652296,-0.6101249628199958,0.016215119926394517,0.06960087295832777,0.033708501329228924,-0.3302460978250499,0.08609478497503496,-0.9894413940897235,-0.6400976308992244,-0.530849180932377,0.3577861703429538,-0.7779329667997462
6.0,-0.02376818000041905,0.4449571381949912,-0.24280782306421683,1.0571908795652296,-0.6101249628199958,0.016215119926394517,0.5092063144049348,0.48337269050977144,0.8448053356009851,0.6753652100151353,-1.4870560570890348,-0.11004652904811169,-0.7036068320836867,-0.26893994012356265,-0.7779329667997462
3.0,-1.2644671760222974,1.0270815144801677,0.5601393076587023,1.0571908795652296,-0.6101249628199958,-0.8302141402314019,1.0013019578153157,1.0054286377008035,-0.9271370768730256,1.2126281831800412,1.5468031867696908,0.5193891544000847,-0.012576227478447864,-0.26893994012356265,0.07607546363025906
5.0,-1.2644671760222974,1.6092058907653441,2.8015065476097143,1.0571908795652296,1.6327287737436504,0.862644380084191,1.5669776164784868,1.8012739260853547,1.4333887977653743,3.26346219771546,2.792405865582589,5.289849071060099,2.7515461909425074,3.491416722675536,2.2110965397052724
6.0,1.2169308160214594,-1.3014159906605383,-0.4564580797085736,1.0571908795652296,-0.6101249628199958,0.862644380084191,-1.1606382355676248,-1.1769972464231293,0.3069976062238999,-0.4560097623340485,-0.7302848537988952,-0.34194388610797355,-0.1853338786297576,-0.26893994012356265,-0.13742664397724225
6.0,-0.02376818000041905,1.3181437026227558,0.43462598875774516,-0.9422788274385742,-0.6101249628199958,-0.8302141402314019,1.3677960465266659,1.3618188309832147,1.1122714288966928,-0.9039602453443139,0.7644960294979201,0.5856455421314738,-0.3580915297810673,-0.26893994012356265,-0.35092875158474357
5.0,1.2169308160214594,-1.5924781788031264,0.39712333358677815,-0.9422788274385742,-0.6101249628199958,-0.8302141402314019,-1.3926261817468044,-1.3732902825669575,1.1653810552695973,-0.40004599807847496,0.5007338358506139,0.353748185071612,1.3694849817320298,0.9845122808094702,1.357088109275267
4.0,-0.02376818000041905,0.7360193263375794,0.3295835563318931,-0.9422788274385742,-0.6101249628199958,0.862644380084191,0.38501074725850537,0.3836019983799295,-1.7425111931909243,-0.23610448562141206,1.0755729443369313,-0.010661947451028045,1.0239696794294104,0.3577861703429538,1.1435860016677657
6.0,-1.2644671760222974,-0.4282294262327735,1.432346033042677,-0.9422788274385742,1.6327287737436504,0.862644380084191,-0.49888676081004574,-0.42013213542884176,1.2129893482619445,0.48483781182793906,0.6432918279287078,1.148824837848281,0.8512120282781007,-0.26893994012356265,1.1435860016677657
5.0,1.2169308160214594,-1.01035380251795,0.7177680269112751,-0.9422788274385742,-0.6101249628199958,0.016215119926394517,-0.9422415023969223,-0.9101686511921572,1.3999456084652921,-0.18647171251248568,-0.5087256260498059,0.48626096053439016,1.0239696794294104,0.9845122808094702,0.9300838940602644
6.0,-1.2644671760222974,0.15389495005240297,0.01970370774480957,-0.9422788274385742,-0.6101249628199958,-0.8302141402314019,0.01851665854715473,0.0072576666715500155,0.7008232537310018,0.1632023272225166,-0.36616425109205614,0.22123540960883378,-0.012576227478447864,0.3577861703429538,-0.13742664397724225
6.0,-0.02376818000041905,1.6092058907653441,0.8182858334133971,1.0571908795652296,-0.6101249628199958,0.016215119926394517,1.5711955791362906,1.5845627017847217,1.4132217670469396,1.91955998655696,-0.3655792623139052,1.082568450116892,2.4060308886398882,0.3577861703429538,2.851602862527776
6.0,-1.2644671760222974,0.4449571381949912,-0.7332454494271254,1.0571908795652296,-0.6101249628199958,0.016215119926394517,0.2406626918581269,0.202622603353705,-0.16058077454908434,0.3793956067802079,-0.7676651443400647,-0.3750720799736681,-0.3580915297810673,-0.26893994012356265,-0.35092875158474357
6.0,-1.2644671760222974,-0.13716723809018525,-0.7332454494271254,1.0571908795652296,-0.6101249628199958,0.016215119926394517,-0.22425052553529967,-0.25771472963607617,0.04992054750293758,0.6518315421534263,-1.530978645723901,-0.6069694370335299,-1.0491221343863062,-0.8956660505900791,-0.9914350744072475
7.0,1.2169308160214594,-0.7192916143753617,-0.6984217235647364,1.0571908795652296,-0.6101249628199958,-0.8302141402314019,-0.6647932920169741,-0.692993377160688,0.10252609546000511,-0.004159745597424662,-0.6097045529728845,-0.6069694370335299,-0.1853338786297576,-0.26893994012356265,-0.13742664397724225
7.0,1.2169308160214594,-1.3014159906605383,-0.11309454541450825,1.0571908795652296,-0.6101249628199958,0.862644380084191,-1.1475156850766812,-1.1524026106887961,0.5569578264020629,0.533135259221574,-0.8068335321337654,-0.2425593045108899,-0.012576227478447864,0.3577861703429538,-0.13742664397724225
5.0,-0.02376818000041905,1.0270815144801677,0.6612631657760483,1.0571908795652296,-0.6101249628199958,0.862644380084191,1.1437753631455594,1.1520683526451287,0.6450906026815134,0.38176003851023876,0.3201604807997489,0.5193891544000847,2.578788539791198,0.9845122808094702,2.851602862527776
2.0,-1.2644671760222974,1.3181437026227558,2.0627800757092842,-0.9422788274385742,1.6327287737436504,-0.8302141402314019,1.614781193266924,1.7376991129607577,1.141699983656606,1.1476418334775376,2.323860016950379,2.7058499495359247,1.1967273305807202,0.3577861703429538,1.357088109275267
4.0,-0.02376818000041905,-1.01035380251795,0.39712333358678,-0.9422788274385742,-0.6101249628199958,0.016215119926394517,-1.0191021552724484,-1.0034426470902882,0.8338428240336819,0.6061209573544218,0.4471305102721313,0.48626096053439016,-0.012576227478447864,0.3577861703429538,-0.13742664397724225
3.0,1.2169308160214594,-0.4282294262327735,0.2594525886108746,-0.9422788274385742,-0.6101249628199958,2.555502900399784,-0.5115406487834555,-0.5073734848260987,-0.11092101672903977,0.24523581567973898,0.21261645391805642,-0.14317472291380623,0.16018142367286184,0.9845122808094702,-0.13742664397724225
5.0,-0.02376818000041905,-1.5924781788031264,0.848134501851573,-0.9422788274385742,1.6327287737436504,0.862644380084191,-1.5604073630238675,-1.5143614007412451,0.36547213948721924,0.6774295622792439,1.4494179678400971,0.9169274807884193,-0.3580915297810673,0.3577861703429538,-0.5644308591922449
3.0,-1.2644671760222974,0.7360193263375794,2.376955053748014,-0.9422788274385742,1.6327287737436504,0.016215119926394517,0.8283654888453821,1.0007881403924388,1.4276514579194124,1.3678428727808085,2.6496321774091096,3.5340547961782884,1.1967273305807202,1.6112383912759867,0.9300838940602644
5.0,1.2169308160214594,0.15389495005240297,0.065698343205541,-0.9422788274385742,-0.6101249628199958,-0.8302141402314019,0.07944278582653523,0.0694403306036373,0.7413064755750131,0.30152971585310795,-0.3539290189490666,-0.010661947451028045,0.16018142367286184,0.3577861703429538,0.07607546363025906
