Chromosome,MSE
110111000000,9.483763420581818
110111000001,10.575614267587662
110111000010,8.927675437927245
110111000011,8.728594356775284
110111000100,7.493103593587875
110111000101,8.236282503604889
110111000110,7.326549580693245
110111000111,5.298213654756546
110111001000,10.090726721286774
110111001001,8.942627424001694
110111001010,7.582120937108994
110111001011,11.150637918710709
110111001100,5.834096068143845
110111001101,9.570299929380417
110111001110,4.781888261437416
110111001111,3.7465397298336027
110111010000,6.261731863021851
110111010001,5.8670141994953156
110111010010,7.313725137710572
110111010011,6.511886116862297
110111010100,5.401271918416024
110111010101,4.5168265998363495
110111010110,4.240244925022125
110111010111,3.5113199442625045
110111011000,8.370652335882188
110111011001,9.28552473783493
110111011010,6.6381816327571865
110111011011,5.842257019877434
110111011100,12.977326241135597
110111011101,4.3159282326698305
110111011110,6.986486560106277
110111011111,3.8426245033740996
110111100000,7.0811773300170895
110111100001,5.920330661535263
110111100010,6.0417820572853085
110111100011,5.472078615427018
110111100100,5.179765981435776
110111100101,4.296537309885025
110111100110,3.9941394358873366
110111100111,3.8934578508138658
110111101000,6.380071514844895
110111101001,5.764587232470513
110111101010,5.672426867485046
110111101011,5.649988251924515
110111101100,5.521672093868256
110111101101,4.758774971961975
110111101110,4.064207011461258
110111101111,3.9923117995262145
