Chromosome,MSE
000000111001010,2.2675034031271935
000000111001011,2.3258252888917923
000000111001100,2.244627431035042
000000111001101,2.2612670451402663
000000111001110,2.335187616944313
000000111001111,2.3279267132282255
000000111010000,2.183761069178581
000000111010001,2.186654108762741
000000111010010,2.1782026410102846
000000111010011,2.36625759601593
000000111010100,2.2012382850050924
000000111010101,2.1973757475614546
000000111010110,2.287744587659836
000000111010111,2.262865659594536
000000111011000,2.168592867255211
000000111011001,2.2572088837623596
000000111011010,2.3412898391485215
000000111011011,2.322650483250618
000000111011100,2.247114086151123
000000111011101,2.396144208312035
000000111011110,2.2930238991975784
000000111011111,2.324679484963417
000000111100000,2.1322548657655718
000000111100001,2.252828574180603
000000111100010,2.2156890392303468
000000111100011,2.2501967400312424
000000111100100,2.182202646136284
000000111100101,2.15495143532753
000000111100110,2.176514345407486
000000111100111,2.239340016245842
000000111101000,2.2376704096794127
000000111101001,2.225967249274254
000000111101010,2.2917001098394394
000000111101011,2.3531457483768463
000000111101100,2.284687077999115
000000111101101,2.2900461852550507
000000111101110,2.3035871416330336
000000111101111,2.330630487203598
000000111110000,2.2050065368413927
000000111110001,2.2640678346157075
000000111110010,2.2615628242492676
000000111110011,2.267731723189354
000000111110100,2.201166200637817
000000111110101,2.2666964650154116
000000111110110,2.3514731168746947
000000111110111,2.2712910890579225
000000111111000,2.238527199625969
000000111111001,2.302788943052292
000000111111010,2.307528653740883
000000111111011,2.4630709320306776
000000111111100,2.3603070616722106
000000111111101,2.3541471153497695
000000111111110,2.4990413933992386
000000111111111,2.3280070275068283
000001000000000,6.3439671963453295
000001000000001,3.654927358031273
000001000000010,4.231056731939316
000001000000011,2.268643230199814
000001000000100,2.8493213593959807
000001000000101,2.2506321758031844
000001000000110,2.2643506199121477
000001000000111,2.294269423186779
000001000001000,6.101029163599014
000001000001001,2.278915044665337
000001000001010,2.330596390366554
000001000001011,2.343569114804268
000001000001100,2.355981025099754
000001000001101,2.3033235758543014
000001000001110,2.2840003579854966
